CODPROD,NUMPOL,FECINIVIG,MTOOPER,CODPLAN,Mes
AUKM,1969,2025-05-20 0:00:00,1788.19,4 MIL KM,5
AUKM,1970,2025-05-20 0:00:00,911.04,4 MIL KM,5
AUKM,1971,2025-05-20 0:00:00,1209.86,4 MIL KM,5
AUKM,852,2025-05-20 0:00:00,1829.77,6 MIL KM,5
AUKM,1972,2025-05-20 0:00:00,1330.01,6 MIL KM,5
AUKM,1974,2025-05-21 0:00:00,598.59,2 MIL KM,5
AUKM,1975,2025-05-21 0:00:00,1747.86,4 MIL KM,5
AUKM,1979,2025-05-22 0:00:00,657.92,2 MIL KM,5
AUKM,878,2025-05-22 0:00:00,2346.51,4 MIL KM,5
AUKM,1977,2025-05-22 0:00:00,1928.78,6 MIL KM,5
AUKM,1978,2025-05-22 0:00:00,3101.03,6 MIL KM,5
AUKM,1980,2025-05-23 0:00:00,1131.86,4 MIL KM,5
AUKM,1981,2025-05-24 0:00:00,1207.86,4 MIL KM,5
AUKM,889,2025-05-24 0:00:00,1079.86,4 MIL KM,5
AUTO,487580,2025-05-24 0:00:00,4424.35,Todo Riesgo,5
AUKM,1475,2025-05-25 0:00:00,533.34,2 MIL KM,5
AUKM,607,2025-05-26 0:00:00,809.51,2 MIL KM,5
AUKM,901,2025-05-29 0:00:00,533.34,2 MIL KM,5
AUKM,1986,2025-05-29 0:00:00,443.33,2 MIL KM,5
AUKM,1987,2025-05-30 0:00:00,1089.5,2 MIL KM,5
AUKM,1991,2025-05-30 0:00:00,1200.01,MOTO 3MIL KM,5
AUKM,1989,2025-05-31 0:00:00,594.52,2 MIL KM,5
AUKM,1990,2025-05-31 0:00:00,527.01,2 MIL KM,5
AUKM,1988,2025-05-31 0:00:00,3909.86,4 MIL KM,5
AUTO,487946,2025-05-31 0:00:00,3450,Todo Riesgo,5
AUKM,906,2025-06-02 0:00:00,699.93,2 MIL KM,6
AUKM,1379,2025-06-02 0:00:00,1806.99,2 MIL KM,6
AUKM,39,2025-06-03 0:00:00,789.93,2 MIL KM,6
AUKM,1996,2025-06-03 0:00:00,695.72,2 MIL KM,6
AUKM,1997,2025-06-03 0:00:00,1241.92,2 MIL KM,6
AUKM,1999,2025-06-03 0:00:00,863.38,2 MIL KM,6
AUTO,511303,2025-06-04 0:00:00,3704.55,Todo Riesgo,6
AUKM,605,2025-06-05 0:00:00,977.85,2 MIL KM,6
AUKM,922,2025-06-06 0:00:00,1066.67,4 MIL KM,6
AUKM,938,2025-06-06 0:00:00,1279.86,4 MIL KM,6
AUKM,220,2025-06-06 0:00:00,1717.27,6 MIL KM,6
AUKM,2004,2025-06-07 0:00:00,604.92,2 MIL KM,6
AUKM,2006,2025-06-07 0:00:00,1182.75,2 MIL KM,6
AUKM,934,2025-06-07 0:00:00,578.92,2 MIL KM,6
AUKM,2005,2025-06-07 0:00:00,1874.18,4 MIL KM,6
AUTO,488315,2025-06-07 0:00:00,3450,Todo Riesgo,6
AUKM,2008,2025-06-08 0:00:00,1574.92,2 MIL KM,6
AUKM,929,2025-06-08 0:00:00,1117.44,2 MIL KM,6
AUKM,2010,2025-06-08 0:00:00,609.92,2 MIL KM,6
AUKM,940,2025-06-09 0:00:00,1231.86,4 MIL KM,6
AUKM,1596,2025-06-10 0:00:00,533.34,2 MIL KM,6
AUKM,1330,2025-06-10 0:00:00,1619.77,6 MIL KM,6
AUKM,932,2025-06-11 0:00:00,722.13,2 MIL KM,6
AUKM,2016,2025-06-11 0:00:00,1284.92,2 MIL KM,6
AUKM,2015,2025-06-11 0:00:00,1079.86,4 MIL KM,6
AUKM,924,2025-06-11 0:00:00,1417.85,4 MIL KM,6
AUKM,2018,2025-06-12 0:00:00,697.92,2 MIL KM,6
AUKM,2019,2025-06-13 0:00:00,481.51,2 MIL KM,6
AUTO,511766,2025-06-13 0:00:00,3199.99,Todo Riesgo,6
AUKM,2020,2025-06-14 0:00:00,443.33,2 MIL KM,6
AUKM,2021,2025-06-14 0:00:00,918.65,2 MIL KM,6
AUKM,2022,2025-06-14 0:00:00,1025.44,4 MIL KM,6
AUKM,839,2025-06-15 0:00:00,1250.32,2 MIL KM,6
AUKM,2024,2025-06-15 0:00:00,601.67,2 MIL KM,6
AUKM,231,2025-06-15 0:00:00,533.34,2 MIL KM,6
AUKM,1466,2025-06-16 0:00:00,1519.85,4 MIL KM,6
AUKM,872,2025-06-16 0:00:00,2206.61,4 MIL KM,6
AUKM,60,2025-06-18 0:00:00,894.1,2 MIL KM,6
AUKM,2030,2025-06-19 0:00:00,443.33,2 MIL KM,6
AUKM,2031,2025-06-19 0:00:00,443.33,2 MIL KM,6
AUKM,2032,2025-06-19 0:00:00,443.33,2 MIL KM,6
AUKM,544,2025-06-19 0:00:00,1106.27,2 MIL KM,6
AUKM,2036,2025-06-19 0:00:00,1692.5,2 MIL KM,6
AUKM,500,2025-06-19 0:00:00,1219.86,4 MIL KM,6
AUKM,1723,2025-06-19 0:00:00,886.68,4 MIL KM,6
AUKM,1569,2025-06-19 0:00:00,1829.77,6 MIL KM,6
AUKM,986,2025-06-20 0:00:00,609.92,2 MIL KM,6
AUKM,984,2025-06-20 0:00:00,1600,6 MIL KM,6
AUKM,994,2025-06-20 0:00:00,2369.77,6 MIL KM,6
AUKM,2046,2025-06-20 0:00:00,1200.01,MOTO 3MIL KM,6
AUKM,970,2025-06-21 0:00:00,604.92,2 MIL KM,6
AUKM,2044,2025-06-21 0:00:00,565.92,2 MIL KM,6
AUKM,2045,2025-06-21 0:00:00,443.33,2 MIL KM,6
AUKM,2041,2025-06-21 0:00:00,1788.19,4 MIL KM,6
AUKM,2042,2025-06-21 0:00:00,911.04,4 MIL KM,6
AUKM,2047,2025-06-21 0:00:00,1739.06,4 MIL KM,6
AUKM,2048,2025-06-22 0:00:00,1203.36,4 MIL KM,6
AUKM,2053,2025-06-24 0:00:00,558.75,2 MIL KM,6
AUKM,209,2025-06-24 0:00:00,1257.02,2 MIL KM,6
AUKM,2057,2025-06-24 0:00:00,494.51,2 MIL KM,6
AUKM,2049,2025-06-24 0:00:00,2011.53,4 MIL KM,6
AUKM,1390,2025-06-24 0:00:00,2234.84,4 MIL KM,6
AUKM,2058,2025-06-25 0:00:00,604.92,2 MIL KM,6
AUKM,1001,2025-06-25 0:00:00,924.81,2 MIL KM,6
AUKM,2060,2025-06-25 0:00:00,662.72,2 MIL KM,6
AUKM,1417,2025-06-25 0:00:00,922.02,2 MIL KM,6
AUKM,2062,2025-06-25 0:00:00,922.02,2 MIL KM,6
AUKM,1008,2025-06-26 0:00:00,669.92,2 MIL KM,6
AUKM,2066,2025-06-26 0:00:00,771.92,2 MIL KM,6
AUKM,584,2025-06-26 0:00:00,2404.13,4 MIL KM,6
AUKM,517,2025-06-26 0:00:00,1066.67,4 MIL KM,6
AUKM,2067,2025-06-27 0:00:00,481.51,2 MIL KM,6
AUKM,2068,2025-06-27 0:00:00,1029.2,2 MIL KM,6
AUKM,777,2025-06-27 0:00:00,1284.94,2 MIL KM,6
AUKM,1011,2025-06-27 0:00:00,443.33,2 MIL KM,6
AUKM,2070,2025-06-27 0:00:00,1330.01,6 MIL KM,6
AUTO,512622,2025-06-29 0:00:00,3200,Todo Riesgo,6
AUKM,861,2025-06-30 0:00:00,1180.26,4 MIL KM,6
AUKM,1371,2025-07-02 0:00:00,819.92,2 MIL KM,7
AUKM,2076,2025-07-02 0:00:00,1117.42,2 MIL KM,7
AUKM,2074,2025-07-02 0:00:00,1219.86,4 MIL KM,7
AUKM,2073,2025-07-02 0:00:00,1483.55,6 MIL KM,7
AUKM,2078,2025-07-03 0:00:00,1201.17,2 MIL KM,7
AUKM,2079,2025-07-03 0:00:00,1932.03,2 MIL KM,7
AUKM,1082,2025-07-03 0:00:00,1066.67,4 MIL KM,7
AUKM,2082,2025-07-03 0:00:00,1203.36,4 MIL KM,7
AUKM,2081,2025-07-03 0:00:00,1973.78,6 MIL KM,7
AUKM,2083,2025-07-04 0:00:00,443.33,2 MIL KM,7
AUKM,2084,2025-07-04 0:00:00,1498.01,2 MIL KM,7
AUKM,2085,2025-07-04 0:00:00,2123.19,4 MIL KM,7
AUKM,2086,2025-07-05 0:00:00,443.33,2 MIL KM,7
AUKM,2088,2025-07-05 0:00:00,774.92,2 MIL KM,7
AUKM,1027,2025-07-05 0:00:00,1417.85,4 MIL KM,7
AUKM,905,2025-07-06 0:00:00,533.34,2 MIL KM,7
AUKM,1035,2025-07-08 0:00:00,481.51,2 MIL KM,7
AUKM,2091,2025-07-09 0:00:00,1167.92,2 MIL KM,7
AUKM,2092,2025-07-10 0:00:00,2234.09,2 MIL KM,7
AUKM,2093,2025-07-10 0:00:00,1772.76,MOTO 3MIL KM,7
AUKM,1315,2025-07-12 0:00:00,1410.01,2 MIL KM,7
AUKM,2095,2025-07-12 0:00:00,1396.59,2 MIL KM,7
AUKM,2096,2025-07-12 0:00:00,443.33,2 MIL KM,7
AUKM,1042,2025-07-12 0:00:00,533.34,2 MIL KM,7
AUKM,2098,2025-07-13 0:00:00,996.84,4 MIL KM,7
AUKM,928,2025-07-15 0:00:00,2407.22,2 MIL KM,7
AUKM,2100,2025-07-15 0:00:00,623.12,2 MIL KM,7
AUKM,2101,2025-07-15 0:00:00,879.92,2 MIL KM,7
AUKM,2102,2025-07-15 0:00:00,1001.92,2 MIL KM,7
AUKM,2103,2025-07-15 0:00:00,1459.86,4 MIL KM,7
AUKM,1113,2025-07-15 0:00:00,4625.11,6 MIL KM,7
AUKM,2106,2025-07-16 0:00:00,459.85,2 MIL KM,7
AUKM,1056,2025-07-16 0:00:00,552.92,2 MIL KM,7
AUKM,2114,2025-07-16 0:00:00,443.33,2 MIL KM,7
AUKM,2115,2025-07-16 0:00:00,443.33,2 MIL KM,7
AUKM,2117,2025-07-16 0:00:00,699.92,2 MIL KM,7
AUKM,2105,2025-07-16 0:00:00,1079.86,4 MIL KM,7
AUKM,2107,2025-07-16 0:00:00,2132.13,4 MIL KM,7
AUKM,2110,2025-07-16 0:00:00,2279.53,4 MIL KM,7
AUKM,1061,2025-07-16 0:00:00,2424.68,4 MIL KM,7
AUKM,2113,2025-07-16 0:00:00,1279.86,4 MIL KM,7
AUKM,2118,2025-07-16 0:00:00,886.68,4 MIL KM,7
AUKM,2119,2025-07-16 0:00:00,886.68,4 MIL KM,7
AUKM,2121,2025-07-17 0:00:00,443.33,2 MIL KM,7
AUKM,2123,2025-07-17 0:00:00,760.52,2 MIL KM,7
AUKM,1126,2025-07-17 0:00:00,1160.46,4 MIL KM,7
AUKM,2122,2025-07-17 0:00:00,2324.78,6 MIL KM,7
AUKM,2125,2025-07-18 0:00:00,1994,2 MIL KM,7
AUKM,2127,2025-07-18 0:00:00,840.92,2 MIL KM,7
AUKM,2126,2025-07-18 0:00:00,1629.06,4 MIL KM,7
AUKM,2124,2025-07-18 0:00:00,5446.03,6 MIL KM,7
AUKM,2129,2025-07-19 0:00:00,1117.42,2 MIL KM,7
AUKM,2128,2025-07-19 0:00:00,1209.86,4 MIL KM,7
AUTO,490889,2025-07-20 0:00:00,3461.55,Todo Riesgo,7
AUKM,2131,2025-07-21 0:00:00,2514.01,4 MIL KM,7
AUKM,2132,2025-07-21 0:00:00,1200.01,MOTO 3MIL KM,7
AUKM,1048,2025-07-22 0:00:00,533.34,2 MIL KM,7
AUKM,2133,2025-07-22 0:00:00,4399.16,4 MIL KM,7
AUKM,2137,2025-07-22 0:00:00,1325.46,4 MIL KM,7
AUKM,2130,2025-07-22 0:00:00,1581.05,6 MIL KM,7
AUKM,2135,2025-07-22 0:00:00,1366.55,6 MIL KM,7
AUKM,2136,2025-07-22 0:00:00,1366.55,6 MIL KM,7
AUKM,2138,2025-07-22 0:00:00,3327.15,6 MIL KM,7
AUKM,2139,2025-07-23 0:00:00,604.92,2 MIL KM,7
AUKM,549,2025-07-23 0:00:00,533.34,2 MIL KM,7
AUKM,2141,2025-07-23 0:00:00,2793.19,4 MIL KM,7
AUKM,2142,2025-07-23 0:00:00,1131.86,4 MIL KM,7
AUKM,2145,2025-07-24 0:00:00,759.92,2 MIL KM,7
AUKM,136,2025-07-24 0:00:00,533.34,2 MIL KM,7
AUKM,1075,2025-07-24 0:00:00,533.34,2 MIL KM,7
AUKM,2146,2025-07-24 0:00:00,886.68,4 MIL KM,7
AUTO,513923,2025-07-24 0:00:00,3200,Todo Riesgo,7
AUKM,2150,2025-07-25 0:00:00,639.92,2 MIL KM,7
AUKM,1476,2025-07-25 0:00:00,1078.34,2 MIL KM,7
AUKM,1072,2025-07-25 0:00:00,1257.02,2 MIL KM,7
AUKM,2152,2025-07-25 0:00:00,3139.33,4 MIL KM,7
AUKM,2156,2025-07-26 0:00:00,604.92,2 MIL KM,7
AUKM,2158,2025-07-26 0:00:00,539.92,2 MIL KM,7
AUKM,1226,2025-07-26 0:00:00,2187.18,2 MIL KM,7
AUKM,2161,2025-07-26 0:00:00,604.92,2 MIL KM,7
AUKM,2155,2025-07-26 0:00:00,1399.86,4 MIL KM,7
AUKM,2160,2025-07-26 0:00:00,4438.68,4 MIL KM,7
AUKM,2157,2025-07-26 0:00:00,2639.78,6 MIL KM,7
AUKM,2162,2025-07-27 0:00:00,2643.7,4 MIL KM,7
AUKM,2165,2025-07-27 0:00:00,1600,6 MIL KM,7
AUKM,2164,2025-07-28 0:00:00,1200.01,MOTO 3MIL KM,7
AUKM,1491,2025-07-29 0:00:00,533.34,2 MIL KM,7
AUKM,2167,2025-07-29 0:00:00,639.92,2 MIL KM,7
AUKM,2168,2025-07-29 0:00:00,1061.59,2 MIL KM,7
AUKM,2169,2025-07-29 0:00:00,614.52,2 MIL KM,7
AUKM,1472,2025-07-30 0:00:00,656.12,2 MIL KM,7
AUKM,1101,2025-07-30 0:00:00,1483.86,4 MIL KM,7
AUKM,2173,2025-07-30 0:00:00,4037.86,4 MIL KM,7
AUKM,143,2025-07-31 0:00:00,565.92,2 MIL KM,7
AUKM,2174,2025-07-31 0:00:00,1330.01,6 MIL KM,7
AUKM,2176,2025-07-31 0:00:00,1444.55,6 MIL KM,7
AUKM,1110,2025-08-01 0:00:00,840.93,2 MIL KM,8
AUKM,140,2025-08-01 0:00:00,781.39,2 MIL KM,8
AUKM,2178,2025-08-01 0:00:00,886.68,4 MIL KM,8
AUKM,2181,2025-08-02 0:00:00,601.67,2 MIL KM,8
AUKM,1054,2025-08-03 0:00:00,1440.72,2 MIL KM,8
AUKM,2183,2025-08-05 0:00:00,639.92,2 MIL KM,8
AUKM,2184,2025-08-05 0:00:00,572.42,2 MIL KM,8
AUKM,1032,2025-08-06 0:00:00,533.34,2 MIL KM,8
AUKM,2187,2025-08-06 0:00:00,539.92,2 MIL KM,8
AUKM,2190,2025-08-06 0:00:00,642.92,2 MIL KM,8
AUKM,2192,2025-08-06 0:00:00,1089.5,2 MIL KM,8
AUKM,177,2025-08-06 0:00:00,1495.85,4 MIL KM,8
AUKM,1176,2025-08-06 0:00:00,1733.34,4 MIL KM,8
AUKM,2191,2025-08-06 0:00:00,1219.86,4 MIL KM,8
AUKM,2193,2025-08-07 0:00:00,699.92,2 MIL KM,8
AUKM,2195,2025-08-07 0:00:00,1701.32,2 MIL KM,8
AUKM,2194,2025-08-07 0:00:00,939.64,4 MIL KM,8
AUKM,297,2025-08-08 0:00:00,922.02,2 MIL KM,8
AUKM,2197,2025-08-08 0:00:00,687.92,2 MIL KM,8
AUTO,451486,2025-08-08 0:00:00,4562.15,Todo Riesgo,8
AUKM,2198,2025-08-09 0:00:00,527.01,2 MIL KM,8
AUKM,2199,2025-08-09 0:00:00,443.33,2 MIL KM,8
AUKM,2200,2025-08-09 0:00:00,1480.9,2 MIL KM,8
AUKM,2203,2025-08-09 0:00:00,533.34,2 MIL KM,8
AUKM,1137,2025-08-10 0:00:00,539.92,2 MIL KM,8
AUKM,2202,2025-08-12 0:00:00,781.52,2 MIL KM,8
AUKM,2205,2025-08-12 0:00:00,765.92,2 MIL KM,8
AUKM,2208,2025-08-12 0:00:00,1274.87,2 MIL KM,8
AUKM,1144,2025-08-12 0:00:00,1279.86,4 MIL KM,8
AUKM,2204,2025-08-12 0:00:00,4189.78,6 MIL KM,8
AUKM,2206,2025-08-12 0:00:00,2849.78,6 MIL KM,8
AUKM,2209,2025-08-13 0:00:00,590.12,2 MIL KM,8
AUKM,2210,2025-08-13 0:00:00,1117.42,2 MIL KM,8
AUKM,1178,2025-08-14 0:00:00,1175.27,2 MIL KM,8
AUKM,2212,2025-08-14 0:00:00,1023.07,2 MIL KM,8
AUKM,2213,2025-08-14 0:00:00,2234.09,2 MIL KM,8
AUKM,2214,2025-08-14 0:00:00,1117.42,2 MIL KM,8
AUKM,2215,2025-08-14 0:00:00,1144.86,4 MIL KM,8
AUKM,1845,2025-08-15 0:00:00,1748.2,2 MIL KM,8
AUKM,2217,2025-08-15 0:00:00,601.67,2 MIL KM,8
AUKM,2219,2025-08-15 0:00:00,639.92,2 MIL KM,8
AUKM,1335,2025-08-15 0:00:00,639.92,2 MIL KM,8
AUKM,2218,2025-08-15 0:00:00,1589.46,4 MIL KM,8
AUKM,2220,2025-08-15 0:00:00,1209.86,4 MIL KM,8
AUKM,465,2025-08-16 0:00:00,1600,6 MIL KM,8
AUKM,2224,2025-08-17 0:00:00,689.12,2 MIL KM,8
AUKM,2223,2025-08-17 0:00:00,1105.86,4 MIL KM,8
AUTO,492623,2025-08-17 0:00:00,3949.99,Todo Riesgo,8
AUKM,2225,2025-08-19 0:00:00,443.33,2 MIL KM,8
AUKM,2226,2025-08-19 0:00:00,604.92,2 MIL KM,8
AUKM,1188,2025-08-20 0:00:00,533.34,2 MIL KM,8
AUKM,2228,2025-08-20 0:00:00,3351.53,4 MIL KM,8
AUKM,164,2025-08-21 0:00:00,639.92,2 MIL KM,8
AUKM,2230,2025-08-21 0:00:00,761.72,2 MIL KM,8
AUKM,2231,2025-08-21 0:00:00,565.92,2 MIL KM,8
AUKM,1115,2025-08-22 0:00:00,596.72,2 MIL KM,8
AUKM,181,2025-08-22 0:00:00,949.94,2 MIL KM,8
AUKM,1501,2025-08-22 0:00:00,1675.78,2 MIL KM,8
AUKM,1216,2025-08-22 0:00:00,1061.6,2 MIL KM,8
AUKM,2232,2025-08-22 0:00:00,1203.36,4 MIL KM,8
AUKM,2233,2025-08-22 0:00:00,1600,6 MIL KM,8
AUKM,2238,2025-08-23 0:00:00,879.92,2 MIL KM,8
AUKM,1205,2025-08-23 0:00:00,601.67,2 MIL KM,8
AUKM,2239,2025-08-23 0:00:00,3574.86,4 MIL KM,8
AUKM,327,2025-08-24 0:00:00,533.34,2 MIL KM,8
AUKM,549,2025-08-25 0:00:00,533.34,2 MIL KM,8
AUKM,1379,2025-08-26 0:00:00,1806.99,2 MIL KM,8
AUKM,1682,2025-08-26 0:00:00,1117.42,2 MIL KM,8
AUKM,1500,2025-08-26 0:00:00,1615.85,4 MIL KM,8
AUKM,1172,2025-08-27 0:00:00,715.53,2 MIL KM,8
AUKM,2247,2025-08-27 0:00:00,819.92,2 MIL KM,8
AUKM,2248,2025-08-27 0:00:00,1967.12,2 MIL KM,8
AUKM,228,2025-08-27 0:00:00,539.92,2 MIL KM,8
AUKM,1200,2025-08-28 0:00:00,481.51,2 MIL KM,8
AUKM,1865,2025-08-28 0:00:00,1748.2,2 MIL KM,8
AUKM,2251,2025-08-28 0:00:00,1054.04,4 MIL KM,8
AUKM,1409,2025-08-28 0:00:00,2365.49,4 MIL KM,8
AUKM,2250,2025-08-28 0:00:00,1717.28,6 MIL KM,8
AUKM,2255,2025-08-29 0:00:00,729.92,2 MIL KM,8
AUKM,376,2025-08-30 0:00:00,627.92,2 MIL KM,8
AUKM,2257,2025-08-30 0:00:00,729.92,2 MIL KM,8
AUKM,260,2025-08-30 0:00:00,552.92,2 MIL KM,8
AUKM,2259,2025-08-31 0:00:00,546.42,2 MIL KM,8
AUKM,2260,2025-08-31 0:00:00,894.09,2 MIL KM,8
AUKM,1213,2025-08-31 0:00:00,1564.12,2 MIL KM,8
AUKM,2262,2025-08-31 0:00:00,527.01,2 MIL KM,8
AUTO,452746,2025-08-31 0:00:00,2827.95,Todo Riesgo,8
AUKM,492,2025-09-02 0:00:00,533.34,2 MIL KM,9
AUKM,2264,2025-09-02 0:00:00,886.68,4 MIL KM,9
AUKM,2265,2025-09-02 0:00:00,1189.86,4 MIL KM,9
AUKM,2266,2025-09-02 0:00:00,1351.86,4 MIL KM,9
AUKM,2268,2025-09-02 0:00:00,1457.46,4 MIL KM,9
AUKM,226,2025-09-02 0:00:00,1619.77,6 MIL KM,9
AUKM,182,2025-09-03 0:00:00,1952.17,2 MIL KM,9
AUKM,2270,2025-09-03 0:00:00,2206.17,2 MIL KM,9
AUKM,2271,2025-09-03 0:00:00,2206.17,2 MIL KM,9
AUKM,2274,2025-09-04 0:00:00,702.32,2 MIL KM,9
AUKM,2273,2025-09-04 0:00:00,1131.86,4 MIL KM,9
AUKM,2275,2025-09-04 0:00:00,1079.86,4 MIL KM,9
AUKM,387,2025-09-04 0:00:00,1591.85,4 MIL KM,9
AUKM,241,2025-09-04 0:00:00,1399.85,4 MIL KM,9
AUKM,2278,2025-09-04 0:00:00,1759.86,4 MIL KM,9
AUKM,1223,2025-09-04 0:00:00,1600,6 MIL KM,9
AUKM,2282,2025-09-05 0:00:00,642.92,2 MIL KM,9
AUKM,2279,2025-09-05 0:00:00,1899.86,4 MIL KM,9
AUKM,2281,2025-09-05 0:00:00,1025.44,4 MIL KM,9
AUKM,2283,2025-09-06 0:00:00,789.92,2 MIL KM,9
AUKM,2284,2025-09-06 0:00:00,759.92,2 MIL KM,9
AUKM,1225,2025-09-06 0:00:00,656.12,2 MIL KM,9
AUKM,2285,2025-09-06 0:00:00,2145.53,4 MIL KM,9
AUKM,2286,2025-09-06 0:00:00,2279.78,6 MIL KM,9
AUTO,493962,2025-09-06 0:00:00,3461.55,Todo Riesgo,9
AUKM,748,2025-09-07 0:00:00,1869.37,6 MIL KM,9
AUKM,2289,2025-09-09 0:00:00,794.72,2 MIL KM,9
AUKM,2290,2025-09-10 0:00:00,669.92,2 MIL KM,9
AUKM,2291,2025-09-10 0:00:00,669.92,2 MIL KM,9
AUKM,2298,2025-09-10 0:00:00,603.32,2 MIL KM,9
AUKM,249,2025-09-10 0:00:00,1195.45,2 MIL KM,9
AUKM,2301,2025-09-10 0:00:00,3753.53,4 MIL KM,9
AUKM,2294,2025-09-10 0:00:00,1717.28,6 MIL KM,9
AUKM,2303,2025-09-11 0:00:00,1188.89,2 MIL KM,9
AUKM,1734,2025-09-11 0:00:00,949.92,2 MIL KM,9
AUKM,2307,2025-09-11 0:00:00,774.92,2 MIL KM,9
AUKM,2308,2025-09-11 0:00:00,484.11,2 MIL KM,9
AUKM,2309,2025-09-12 0:00:00,1396.59,2 MIL KM,9
AUKM,1482,2025-09-12 0:00:00,1312.26,4 MIL KM,9
AUKM,1237,2025-09-13 0:00:00,1089.52,2 MIL KM,9
AUKM,2313,2025-09-13 0:00:00,443.33,2 MIL KM,9
AUKM,2314,2025-09-13 0:00:00,1549.86,4 MIL KM,9
AUKM,2312,2025-09-13 0:00:00,1697.78,6 MIL KM,9
AUKM,1519,2025-09-15 0:00:00,699.93,2 MIL KM,9
AUKM,2316,2025-09-17 0:00:00,2129.92,2 MIL KM,9
AUKM,2317,2025-09-17 0:00:00,10889.78,6 MIL KM,9
AUKM,378,2025-09-18 0:00:00,549.02,2 MIL KM,9
AUKM,2320,2025-09-18 0:00:00,1134.22,2 MIL KM,9
AUKM,2322,2025-09-18 0:00:00,1238.02,2 MIL KM,9
AUKM,2321,2025-09-18 0:00:00,886.68,4 MIL KM,9
AUKM,2318,2025-09-18 0:00:00,3327.16,6 MIL KM,9
AUKM,2323,2025-09-19 0:00:00,807.92,2 MIL KM,9
AUKM,271,2025-09-19 0:00:00,795.93,2 MIL KM,9
AUKM,2324,2025-09-19 0:00:00,1919.78,6 MIL KM,9
AUKM,1999,2025-09-20 0:00:00,863.38,2 MIL KM,9
AUKM,1248,2025-09-20 0:00:00,601.67,2 MIL KM,9
AUKM,2328,2025-09-20 0:00:00,949.92,2 MIL KM,9
AUTO,494689,2025-09-20 0:00:00,3393.48,Todo Riesgo,9
AUKM,293,2025-09-21 0:00:00,819.93,2 MIL KM,9
AUKM,1260,2025-09-22 0:00:00,2498.02,6 MIL KM,9
AUKM,2331,2025-09-23 0:00:00,527.01,2 MIL KM,9
AUKM,1601,2025-09-23 0:00:00,443.33,2 MIL KM,9
AUKM,2060,2025-09-23 0:00:00,662.72,2 MIL KM,9
AUKM,2335,2025-09-23 0:00:00,539.92,2 MIL KM,9
AUKM,2332,2025-09-23 0:00:00,1611.98,6 MIL KM,9
AUKM,2336,2025-09-23 0:00:00,1330.01,6 MIL KM,9
AUTO,517553,2025-09-23 0:00:00,3299.55,Todo Riesgo,9
AUKM,1270,2025-09-24 0:00:00,533.34,2 MIL KM,9
AUKM,2337,2025-09-24 0:00:00,1291.86,4 MIL KM,9
AUKM,2339,2025-09-24 0:00:00,2033.86,4 MIL KM,9
AUKM,2343,2025-09-25 0:00:00,539.92,2 MIL KM,9
AUKM,282,2025-09-25 0:00:00,1955.68,4 MIL KM,9
AUKM,2342,2025-09-25 0:00:00,1555.86,4 MIL KM,9
AUKM,2341,2025-09-25 0:00:00,1366.55,6 MIL KM,9
AUKM,1301,2025-09-26 0:00:00,616.52,2 MIL KM,9
AUKM,2345,2025-09-27 0:00:00,455.51,2 MIL KM,9
AUKM,2346,2025-09-27 0:00:00,443.33,2 MIL KM,9
AUKM,2347,2025-09-27 0:00:00,443.33,2 MIL KM,9
AUKM,1247,2025-09-27 0:00:00,1239.52,2 MIL KM,9
AUKM,467,2025-09-27 0:00:00,729.93,2 MIL KM,9
AUKM,2349,2025-09-27 0:00:00,1131.86,4 MIL KM,9
AUKM,2352,2025-09-27 0:00:00,1330.01,6 MIL KM,9
AUKM,313,2025-09-28 0:00:00,1102,4 MIL KM,9
AUKM,2354,2025-10-01 0:00:00,527.01,2 MIL KM,10
AUKM,2355,2025-10-01 0:00:00,504.51,2 MIL KM,10
AUKM,2356,2025-10-01 0:00:00,918.65,2 MIL KM,10
AUKM,1867,2025-10-01 0:00:00,699.92,2 MIL KM,10
AUKM,2358,2025-10-01 0:00:00,955.5,2 MIL KM,10
AUKM,2360,2025-10-01 0:00:00,1954.92,2 MIL KM,10
AUKM,2363,2025-10-01 0:00:00,735.92,2 MIL KM,10
AUKM,2359,2025-10-01 0:00:00,1285.86,4 MIL KM,10
AUKM,162,2025-10-01 0:00:00,1144.86,4 MIL KM,10
AUKM,2361,2025-10-01 0:00:00,4005.53,6 MIL KM,10
AUKM,2362,2025-10-01 0:00:00,7499.78,6 MIL KM,10
AUKM,1304,2025-10-04 0:00:00,443.33,2 MIL KM,10
AUKM,2368,2025-10-04 0:00:00,755.12,2 MIL KM,10
AUKM,2365,2025-10-04 0:00:00,2009.29,4 MIL KM,10
AUKM,1296,2025-10-04 0:00:00,1717.27,6 MIL KM,10
AUKM,1333,2025-10-05 0:00:00,533.34,2 MIL KM,10
AUKM,1422,2025-10-05 0:00:00,1457.45,4 MIL KM,10
AUTO,495594,2025-10-05 0:00:00,3549.55,Todo Riesgo,10
AUKM,1317,2025-10-08 0:00:00,533.34,2 MIL KM,10
AUKM,1323,2025-10-08 0:00:00,609.92,2 MIL KM,10
AUKM,1321,2025-10-08 0:00:00,1575.84,2 MIL KM,10
AUKM,1314,2025-10-08 0:00:00,1299.06,4 MIL KM,10
AUKM,2378,2025-10-09 0:00:00,443.33,2 MIL KM,10
AUKM,2375,2025-10-09 0:00:00,2793.19,4 MIL KM,10
AUKM,2376,2025-10-09 0:00:00,1131.86,4 MIL KM,10
